person,block,trial,id,found,class,x,y
3,2,1,3,3,0,0.5787511337528876,0.058555894705786926
3,1,1,4,4,1,0.8749709888980386,0.33411306182327116
3,2,1,4,4,0,0.6811943532372305,0.35108876455400834
3,1,1,5,5,0,0.856372886963794,0.01645610522935912
3,2,1,5,5,0,0.6480658902334665,0.40357193483639725
3,1,1,6,6,0,0.746384740696384,0.020283635475718043
3,2,1,6,6,0,0.7687704752136405,0.40661156904999346
3,1,1,7,7,0,0.7571217606959282,0.16356911379366745
3,2,1,7,7,0,0.652222669990935,0.5573768979579529
3,1,1,8,8,0,0.6751109501675644,0.2695759289709739
3,2,1,8,8,0,0.8860686299618498,0.5478882594768494
3,1,1,9,9,1,0.7424320800131292,0.29950913399093265
3,2,1,9,9,0,0.960667760489638,0.6820909289967297
3,1,1,10,10,1,0.750410595167023,0.4161775973699876
3,2,1,10,10,0,0.8432578485210945,0.7294682531619823
3,1,1,11,11,0,0.6382793846260703,0.42391799705623334
3,2,1,11,11,0,0.5349362518200741,0.7720505873505046
3,1,1,12,12,0,0.8376264460511201,0.44876050158961117
3,2,1,12,12,0,0.5290795893652369,0.6665843120863207
3,1,1,13,13,0,0.7694646622225381,0.5391580752477895
3,2,1,13,13,0,0.5245182788186195,0.99
3,1,1,14,14,0,0.8713007720330269,0.652280686956349
3,2,1,14,14,0,0.025437865339450492,0.9777986419159698
3,1,1,15,15,0,0.9723329752257689,0.6008088150501185
3,2,1,15,15,0,0.010100991793720789,0.5912883934113867
3,1,1,16,16,0,0.7465200359160657,0.6919668777815127
3,2,1,16,16,0,0.24335138569369277,0.47662074502777463
3,1,1,17,17,0,0.7525267266036815,0.8101780704424558
3,2,1,17,17,0,0.3605758457088967,0.27547265505275154
3,1,1,18,18,1,0.7471842993945486,0.968929883277272
3,2,1,18,18,0,0.4615484560495828,0.21534468147415448
3,1,1,19,19,1,0.6733736691378558,0.572918385794407
3,2,1,19,19,0,0.21485741243985937,0.18347244168933333
3,1,1,20,20,1,0.5331745397555709,0.7039283775772981
3,2,1,20,20,0,0.13483192909580352,0.21312043161713354
3,1,1,21,21,0,0.560676929683638,0.6061869451018039
3,2,1,21,21,1,0.3711469042276693,0.5542608551600401
3,1,1,22,22,1,0.4750734778730291,0.607078464266815
3,2,1,22,22,1,0.34899202595689266,0.7909543741542525
3,1,1,23,23,0,0.5243932146144898,0.3235106264570372
3,2,1,23,23,1,0.4570346499087224,0.7735219495252644
3,1,1,24,24,1,0.631327847447319,0.041126707004296825
3,2,1,24,24,1,0.6769026718140304,0.7261863671997729
3,1,1,25,25,0,0.14569256154870772,0.03894488126166792
3,2,1,25,25,1,0.6764099184444367,0.9744285657270251
3,1,1,26,26,0,0.22893631491825053,0.2863976863015899
3,2,1,26,26,1,0.6739571014786584,0.8363450537431322
3,1,1,27,27,1,0.013006741983648373,0.28329301882410296
3,2,1,27,27,1,0.7684556016594313,0.8995543147836526
3,1,1,28,28,1,0.32796697590191815,0.09023397839799545
3,2,1,28,28,1,0.875707133474647,0.8442337176898567
3,1,1,29,29,0,0.27296161385470397,0.45392427012182873
3,2,1,29,29,1,0.9370581993166405,0.9363883998920901
3,1,1,30,30,0,0.025736133304087902,0.47016390947645154
3,2,1,30,30,1,0.8324042860372208,0.39443538417099683
3,1,1,31,31,1,0.43632904908964415,0.3081801920834554
3,2,1,31,31,1,0.7779536978469357,0.33856733783873666
3,1,1,32,32,0,0.33561139688357916,0.8631221356459251
3,2,1,32,32,1,0.6453423200688261,0.14510371161013189
3,1,1,33,33,0,0.26886596893290066,0.9534051233836649
3,2,1,33,33,1,0.529407306230262,0.18160138958667027
3,1,1,34,34,0,0.16151089251278491,0.8525718341148449
3,2,1,34,34,1,0.5637055407893721,0.39495580385748474
3,1,1,35,35,1,0.04669471991309016,0.8356947514548692
3,2,1,35,35,1,0.02563325976374784,0.2050263037693037
3,1,1,36,36,1,0.03138222791427846,0.6842755667511353
3,2,1,36,36,1,0.04218371542939242,0.05437838804176491
3,1,1,37,37,1,0.13649685343736276,0.7089977841625494
3,2,1,37,37,1,0.05844850221905844,0.44985567106696767
3,1,1,38,38,1,0.2389433208742899,0.7218294218394942
3,2,1,38,38,1,0.1550337081508696,0.4741710849592162
3,1,1,39,39,1,0.3593179427228065,0.5292341560204935
3,2,1,39,39,1,0.11338919124466526,0.9667379759338658
3,1,1,40,40,1,0.5634447472231431,0.99
3,2,1,40,40,1,0.9853215239009114,0.05946447725084508
3,1,2,1,1,0,0.833558265737486,0.051500665525526415
3,2,2,1,1,1,0.9350194575337609,0.06396320830791889
3,1,2,2,2,0,0.8292039325993765,0.13934264384774334
3,2,2,2,2,1,0.8649666998038662,0.568054083189684
3,1,2,3,3,0,0.859877926214182,0.28086042454866766
3,2,2,3,3,1,0.9748720704808269,0.42588600815716593
3,1,2,4,4,1,0.9811711486866675,0.477589060457234
3,2,2,4,4,1,0.9519960781053738,0.7799811407893802
3,1,2,5,5,1,0.9664131515439236,0.5569812281523477
3,2,2,5,5,1,0.9457019287981343,0.9287203479633785
3,1,2,6,6,1,0.9310772734900522,0.7072645538700889
3,2,2,6,6,1,0.8783969632456922,0.8342414389435081
3,1,2,7,7,0,0.8683527352357403,0.8296294269605164
3,2,2,7,7,1,0.7523702507334866,0.5416035149290438
3,1,2,8,8,1,0.7305500508719824,0.8458361352972411
3,2,2,8,8,1,0.7858065953214767,0.6641827581846729
3,1,2,9,9,1,0.6531594189456162,0.7833497198579381
3,2,2,9,9,1,0.6705499137175894,0.7114882387701864
3,1,2,10,10,0,0.6700096123025588,0.732733515896863
3,2,2,10,10,1,0.7854404391752499,0.9278057442556908
3,1,2,11,11,0,0.6798006151263328,0.576349093718829
3,2,2,11,11,1,0.5385599549573828,0.5996754595275395
3,1,2,12,12,0,0.6360847850186966,0.4753077293917487
3,2,2,12,12,1,0.44426145191936645,0.5205060667519934
3,1,2,13,13,1,0.643235667101851,0.32258873576916314
3,2,2,13,13,1,0.5792546698910722,0.34402331257710644
3,1,2,14,14,1,0.7609405379137854,0.3224457688184275
3,2,2,14,14,1,0.4621042814027463,0.3017945172708773
3,1,2,15,15,0,0.6271758371328051,0.16800843447870625
3,2,2,15,15,1,0.13969012404815379,0.3976954532197381
3,1,2,16,16,0,0.729283278711218,0.9891350796682671
3,2,2,16,16,1,0.1445543815981524,0.0858345678309624
3,1,2,17,17,1,0.5443658176936104,0.8056106256425176
3,2,2,17,17,1,0.27152543887789055,0.29830876612654267
3,1,2,18,18,1,0.5367708931952851,0.45324514230523655
3,2,2,18,18,1,0.5305421959745906,0.04609341591601117
3,1,2,19,19,1,0.4661415038966214,0.42382992665085384
3,2,2,19,19,1,0.15190940114877458,0.9236043341971883
3,1,2,20,20,0,0.5320169524505232,0.08280605556232801
3,2,2,20,20,1,0.021255100205376066,0.9457481643124424
3,1,2,21,21,0,0.5561268101757791,0.1490174324564831
3,2,2,21,21,0,0.844887671206269,0.9098523307147947
3,1,2,22,22,0,0.46425575626337545,0.34516441676786574
3,2,2,22,22,0,0.6391573605809925,0.9736776036355864
3,1,2,23,23,0,0.35198552101346686,0.31130666658056977
3,2,2,23,23,0,0.5708612552997909,0.8586771039969399
3,1,2,24,24,1,0.35657823028043967,0.1819904213991643
3,2,2,24,24,0,0.6326220789605793,0.7896344992583247
3,1,2,25,25,1,0.317575850670263,0.472338759858455
3,2,2,25,25,0,0.8387303981853709,0.422632208734386
3,1,2,26,26,0,0.25989027941787485,0.5583797457905988
3,2,2,26,26,0,0.761929386740117,0.3469879994558994
3,1,2,27,27,1,0.23882356361763163,0.47990528356698386
3,2,2,27,27,0,0.529167163986344,0.21357664084329236
3,1,2,28,28,0,0.1570655831555437,0.5967653117880134
3,2,2,28,28,0,0.3655895453844138,0.5341461273204376
3,1,2,29,29,0,0.12787331153272039,0.7227106806706965
3,2,2,29,29,0,0.13489991910651244,0.3038228374980087
3,1,2,30,30,0,0.15193760236747955,0.843576826659461
3,2,2,30,30,0,0.05440818881706272,0.22305725416243363
3,1,2,31,31,0,0.03008523932742467,0.7995371603485535
3,2,2,31,31,0,0.2179659926332583,0.18504613002514678
3,1,2,32,32,0,0.162610772785867,0.42256495287602003
3,2,2,32,32,0,0.2736060489238691,0.06445185625498491
3,1,2,33,33,0,0.1178871029546587,0.18629007941209139
3,2,2,33,33,0,0.4545090147680701,0.053996763638334874
3,1,2,34,34,1,0.1675635361174595,0.05447355609547751
3,2,2,34,34,0,0.04078920367088381,0.3499262647032453
3,1,2,35,35,1,0.26100731345087536,0.015525667311538888
3,2,2,35,35,0,0.01922801538440278,0.43708467719088434
3,1,2,36,36,1,0.4275949365727088,0.8216872772880996
3,2,2,36,36,0,0.01,0.5267818951320359
3,1,2,37,37,1,0.3391592220575995,0.9286535556056044
3,2,2,37,37,0,0.021431766870613655,0.7346199896418888
3,1,2,38,38,1,0.25663091377398967,0.9068209227383645
3,2,2,38,38,0,0.16485619390855147,0.8534647821774485
3,1,2,39,39,1,0.01991819778812888,0.6805149613558986
3,2,2,39,39,0,0.33309234533554827,0.7746631314258079
3,1,2,40,40,1,0.05560919191786427,0.586522814174734
3,2,2,40,40,0,0.4632413018454814,0.8431952132612254
3,1,3,1,1,1,0.9324376681214211,0.03015522070092029
3,2,3,1,1,0,0.981813801543708,0.18499415129245253
3,1,3,2,2,1,0.9724202518923805,0.16302300757751206
3,2,3,2,2,0,0.8563751901694417,0.32017031745772967
3,1,3,3,3,1,0.9580864908509412,0.3503974938651207
3,2,3,3,3,0,0.9710571617950371,0.44583758519742916
3,1,3,4,4,1,0.8530119971219238,0.8533988416088478
3,2,3,4,4,0,0.8485673116799864,0.4793248732981959
3,1,3,5,5,1,0.9677320372905518,0.6566006207626164
3,2,3,5,5,0,0.7707607106974319,0.446433919596447
3,1,3,6,6,1,0.8703517800893016,0.9861727816889232
3,2,3,6,6,0,0.8620370092019001,0.6829675717841293
3,1,3,7,7,1,0.8312202982284301,0.5718101396853782
3,2,3,7,7,0,0.47198155440842593,0.43000554241975747
3,1,3,8,8,0,0.9346797962644736,0.4202211900467665
3,2,3,8,8,0,0.6310736563642823,0.32876365599910884
3,1,3,9,9,0,0.8800251551049824,0.29328432420095146
3,2,3,9,9,0,0.6579910704517422,0.2182016961570884
3,1,3,10,10,0,0.9414282590495475,0.9605186266317525
3,2,3,10,10,0,0.5511790789367085,0.2111294857739001
3,1,3,11,11,0,0.7600468052784992,0.8535537250970077
3,2,3,11,11,0,0.3654228393203833,0.16316471384691494
3,1,3,12,12,0,0.734305545731386,0.9183052215009245
3,2,3,12,12,0,0.3572455302040575,0.035845125236606205
3,1,3,13,13,1,0.5793072530186663,0.8026738138934094
3,2,3,13,13,0,0.27135940678616394,0.032131248095052974
3,1,3,14,14,1,0.7356378258119048,0.4026971607241284
3,2,3,14,14,0,0.13775663939716598,0.2624854695657201
3,1,3,15,15,0,0.7418491247579245,0.30536144834668166
3,2,3,15,15,0,0.23965421248081348,0.46939615941483026
3,1,3,16,16,0,0.8558387750980071,0.05502112444476327
3,2,3,16,16,0,0.04090587970662886,0.4367162427281847
3,1,3,17,17,0,0.768869677119168,0.03740130050822786
3,2,3,17,17,0,0.42237470269096117,0.7215243712946173
3,1,3,18,18,0,0.6604171003978961,0.06146916406412318
3,2,3,18,18,0,0.16381047976515356,0.7841561506005749
3,1,3,19,19,0,0.6249099951417088,0.33913803033176315
3,2,3,19,19,0,0.21629197391865373,0.9570059930764642
3,1,3,20,20,0,0.5566587658074842,0.3526458268517026
3,2,3,20,20,0,0.5453886967312619,0.9223544261682097
3,1,3,21,21,0,0.5736504788654678,0.46603702601503333
3,2,3,21,21,1,0.9895810375325588,0.9733637761181207
3,1,3,22,22,0,0.4618423851618207,0.3053140687303722
3,2,3,22,22,1,0.7816772545136299,0.9427531384315553
3,1,3,23,23,1,0.4440068692470075,0.17195011881327285
3,2,3,23,23,1,0.8504228575431336,0.5769139373496467
3,1,3,24,24,1,0.45204561636170615,0.04547882806094897
3,2,3,24,24,1,0.8588996208309357,0.1864874597038081
3,1,3,25,25,1,0.5347655954992294,0.03599526492485388
3,2,3,25,25,1,0.9685522526822054,0.04261857984731083
3,1,3,26,26,0,0.3656402321834815,0.06773741008008775
3,2,3,26,26,1,0.6782982035961194,0.3999127369388344
3,1,3,27,27,0,0.23806578008375462,0.1978948928976025
3,2,3,27,27,1,0.7273364465582542,0.29704967717379155
3,1,3,28,28,0,0.16929727751993773,0.32601554094629276
3,2,3,28,28,1,0.5294062901480401,0.7188882588430144
3,1,3,29,29,1,0.21849381821710154,0.29788340757032233
3,2,3,29,29,1,0.3482627595462898,0.6781206020564123
3,1,3,30,30,1,0.43764871397968025,0.5422169136406954
3,2,3,30,30,1,0.3269377358847261,0.8387456270292528
3,1,3,31,31,1,0.32861672635728995,0.5747360052494873
3,2,3,31,31,1,0.2702468408963926,0.7812147367933016
3,1,3,32,32,0,0.3754594480342691,0.6621863869278002
3,2,3,32,32,1,0.35997742924748516,0.9436695292423064
3,1,3,33,33,0,0.5752619215384533,0.9593340102306147
3,2,3,33,33,1,0.15061044683888375,0.6893879579636036
3,1,3,34,34,1,0.22407873628312455,0.9355829570887451
3,2,3,34,34,1,0.15899615134466272,0.585774613271531
3,1,3,35,35,0,0.1171891456597917,0.717385497314835
3,2,3,35,35,1,0.04594318733130328,0.8403980201986184
3,1,3,36,36,0,0.11611096401853813,0.9093143007025596
3,2,3,36,36,1,0.3306376302115155,0.3925062731120541
3,1,3,37,37,1,0.06197864909755438,0.6847354965272725
3,2,3,37,37,1,0.4561623476567109,0.27278904435476753
3,1,3,38,38,1,0.1306005411365685,0.5401312198491417
3,2,3,38,38,1,0.1540541489216619,0.13592673677526332
3,1,3,39,39,1,0.022864736959917017,0.4541011445393426
3,2,3,39,39,1,0.1150740762846608,0.09722291010640917
3,1,3,40,40,1,0.059200034631454145,0.08027900789310106
3,2,3,40,40,1,0.022266250211251795,0.28532023140215546
3,1,4,1,1,0,0.8457078814010963,0.18157075261201788
3,2,4,1,1,0,0.8824359011135706,0.09624013885434402
3,1,4,2,2,0,0.7329828548657898,0.09125823872651208
3,2,4,2,2,0,0.8339476873427858,0.21366871789190464
3,1,4,3,3,1,0.8555977771397595,0.4351785813212398
3,2,4,3,3,0,0.756656822579524,0.43608288118295807
3,1,4,4,4,1,0.7840294294367443,0.4040172738864437
3,2,4,4,4,0,0.8613899611061997,0.5693514293857953
3,1,4,5,5,1,0.7693830349364892,0.34017661021705975
3,2,4,5,5,0,0.7372780653945714,0.6961494883709612
3,1,4,6,6,1,0.7673934233116071,0.571014581770702
3,2,4,6,6,0,0.6640942514802823,0.7301941601702993
3,1,4,7,7,1,0.834548131591648,0.9670776928578916
3,2,4,7,7,0,0.7347920519426715,0.8430874626568559
3,1,4,8,8,0,0.8348871739941575,0.8446655000996293
3,2,4,8,8,0,0.8696771127308991,0.9004215902997806
3,1,4,9,9,0,0.99,0.7826953609220401
3,2,4,9,9,0,0.6368114813423718,0.9283126155625433
3,1,4,10,10,1,0.5427409846257807,0.47001665874998433
3,2,4,10,10,0,0.5734267438810756,0.8471892348460929
3,1,4,11,11,0,0.5703746684900434,0.6801986864138393
3,2,4,11,11,0,0.6321970475893163,0.33622049780301877
3,1,4,12,12,0,0.65187750666553,0.658235845460157
3,2,4,12,12,0,0.6687187451567792,0.2109912098199376
3,1,4,13,13,0,0.6495023112275247,0.8434240027570242
3,2,4,13,13,0,0.5236856770825304,0.32645376775596624
3,1,4,14,14,1,0.6437080816815164,0.9145304448959802
3,2,4,14,14,0,0.36094801873301313,0.27674914051190574
3,1,4,15,15,0,0.6790126955229159,0.31203630149489975
3,2,4,15,15,0,0.35523065649999624,0.4162073278125056
3,1,4,16,16,0,0.5279776406212487,0.1708469185368538
3,2,4,16,16,0,0.26690860010787687,0.5694129627555523
3,1,4,17,17,1,0.5543706642643307,0.2784967395204655
3,2,4,17,17,0,0.25797333622068136,0.8366002072557424
3,1,4,18,18,1,0.6390047301116033,0.2270290314930176
3,2,4,18,18,0,0.061679488395193126,0.9538954073072222
3,1,4,19,19,0,0.6417649626230706,0.053114718250837974
3,2,4,19,19,0,0.1569270721371186,0.5385971513811998
3,1,4,20,20,1,0.45334013831761,0.3234048448337317
3,2,4,20,20,0,0.0575371789413302,0.046331426477012
3,1,4,21,21,1,0.3367346569735574,0.3148895074758588
3,2,4,21,21,1,0.9546619412636378,0.06397425881643487
3,1,4,22,22,1,0.33635765161601194,0.4384090491481855
3,2,4,22,22,1,0.9653283909056994,0.1462773525974295
3,1,4,23,23,0,0.428939060578396,0.4575728429952068
3,2,4,23,23,1,0.7666729520100566,0.31631727946616706
3,1,4,24,24,1,0.4281200240828484,0.07416806870616892
3,2,4,24,24,1,0.9602768013743561,0.42810038465162037
3,1,4,25,25,1,0.23350183294688479,0.2785907580337986
3,2,4,25,25,1,0.9492813003232802,0.7324862649559482
3,1,4,26,26,1,0.23837654249545917,0.1548396679192103
3,2,4,26,26,1,0.4633496876277526,0.5743931078108812
3,1,4,27,27,1,0.2519863193858528,0.061822941349274234
3,2,4,27,27,1,0.474255961051965,0.7041686648108186
3,1,4,28,28,0,0.2184332175615397,0.45887314674299123
3,2,4,28,28,1,0.477433125612935,0.858077681117243
3,1,4,29,29,0,0.24347743052134851,0.5725577256115317
3,2,4,29,29,1,0.5696732518082847,0.9021883702847209
3,1,4,30,30,0,0.2681348322611289,0.7069458454263984
3,2,4,30,30,1,0.5379790428573519,0.05250726058546844
3,1,4,31,31,1,0.25750329992820886,0.7971104826827208
3,2,4,31,31,1,0.2527422627410428,0.07225066914016112
3,1,4,32,32,0,0.319818523189549,0.8534399693105282
3,2,4,32,32,1,0.266660241708025,0.15326040537615548
3,1,4,33,33,1,0.15756764693859515,0.8475047177645315
3,2,4,33,33,1,0.16469469595564604,0.20411723448050514
3,1,4,34,34,0,0.1639468241095534,0.9651578703986061
3,2,4,34,34,1,0.4454560422092019,0.1809440482750372
3,1,4,35,35,1,0.056645994662913465,0.9112025404765836
3,2,4,35,35,1,0.12873201939482032,0.29906641025234193
3,1,4,36,36,0,0.014359373542075459,0.7804538691740731
3,2,4,36,36,1,0.11601383252262497,0.42028572102781897
3,1,4,37,37,0,0.12274579003748405,0.7000553037636684
3,2,4,37,37,1,0.24127250353928162,0.39187073343950385
3,1,4,38,38,1,0.1426533161285427,0.524580304131322
3,2,4,38,38,1,0.12523245564971663,0.09599943592838592
3,1,4,39,39,0,0.15480928153519274,0.44159520082747217
3,2,4,39,39,1,0.16522685345100294,0.7997113848606509
3,1,4,40,40,0,0.05922611190742823,0.3304978345267331
3,2,4,40,40,1,0.33044893609667214,0.8132946359175215
3,1,5,1,1,1,0.9855473254135186,0.084872220376282
3,2,5,1,1,0,0.9662611441378766,0.42546460110844453
3,1,5,2,2,1,0.8630947808798841,0.08071427954081035
3,2,5,2,2,0,0.9808175593322316,0.14664012128152756
3,1,5,3,3,1,0.8502621881154383,0.20718180878038328
3,2,5,3,3,0,0.853372929698187,0.15717887476056758
3,1,5,4,4,1,0.933655648100373,0.40970691043628255
3,2,5,4,4,0,0.659396811140624,0.4354595834209663
3,1,5,5,5,1,0.8607953293679997,0.5761665292766244
3,2,5,5,5,0,0.7489281866793018,0.5921130371002451
3,1,5,6,6,1,0.730190058256489,0.5826200242071565
3,2,5,6,6,0,0.7534512597422731,0.8452184145327442
3,1,5,7,7,0,0.7359518048490227,0.43861743715780377
3,2,5,7,7,0,0.6645528561315401,0.9803729124552357
3,1,5,8,8,0,0.7539156572638813,0.3080908211010037
3,2,5,8,8,0,0.34679403516026885,0.9772420657232271
3,1,5,9,9,0,0.6706855747492968,0.42908930080686286
3,2,5,9,9,0,0.23566986715782282,0.9334770012699458
3,1,5,10,10,0,0.6281228130725058,0.5903429484050707
3,2,5,10,10,0,0.24391779517097856,0.8227592976870955
3,1,5,11,11,0,0.6726585123901304,0.907738905598567
3,2,5,11,11,0,0.2680205070025067,0.7236675141664467
3,1,5,12,12,0,0.6542026281559752,0.08560208593982704
3,2,5,12,12,0,0.4339676104273999,0.4724066317722818
3,1,5,13,13,1,0.6808790189298118,0.15921236349549894
3,2,5,13,13,0,0.5221813677471352,0.43786984168556975
3,1,5,14,14,1,0.7458849379260526,0.19407695237499933
3,2,5,14,14,0,0.5504826077819319,0.5302548789269625
3,1,5,15,15,1,0.5765214687000346,0.580748559845212
3,2,5,15,15,0,0.35050294337395305,0.28596125661556226
3,1,5,16,16,1,0.5587377543985986,0.7197215643856942
3,2,5,16,16,0,0.3506178749644249,0.07327722085325979
3,1,5,17,17,1,0.5309087143084701,0.8381968747837988
3,2,5,17,17,0,0.5429702184572995,0.01172719387007128
3,1,5,18,18,1,0.45404155330753904,0.9761011026811652
3,2,5,18,18,0,0.24162156601368365,0.04730857675533884
3,1,5,19,19,1,0.3546302315311271,0.9017634113529444
3,2,5,19,19,0,0.028780135772899,0.14790457358005396
3,1,5,20,20,0,0.3584221042732345,0.7118184635237939
3,2,5,20,20,0,0.12973132483012476,0.4479640769528512
3,1,5,21,21,0,0.33838084361273757,0.5577376590186679
3,2,5,21,21,1,0.1698406029842224,0.19272329770692104
3,1,5,22,22,0,0.42137823955729625,0.41161933992777333
3,2,5,22,22,1,0.24133414638625833,0.29833596267846346
3,1,5,23,23,0,0.4504112098351401,0.0431294636056026
3,2,5,23,23,1,0.039637119355952814,0.3083346851787643
3,1,5,24,24,0,0.36503863184533447,0.01
3,2,5,24,24,1,0.36776978509061475,0.1799181380861152
3,1,5,25,25,0,0.2469551509082899,0.9014223431443708
3,2,5,25,25,1,0.43468355977589496,0.3020206667626564
3,1,5,26,26,1,0.2175378061046138,0.8204586871568603
3,2,5,26,26,1,0.3483560128767271,0.44401906781508016
3,1,5,27,27,1,0.16459355410403032,0.9632155723417919
3,2,5,27,27,1,0.11406592171124685,0.6708070635157667
3,1,5,28,28,0,0.11229076795611356,0.8575016369603832
3,2,5,28,28,1,0.16797906704442334,0.8015612228789135
3,1,5,29,29,0,0.11857234185602324,0.7342114957459973
3,2,5,29,29,1,0.12288305756622506,0.9061392468229772
3,1,5,30,30,1,0.13332176684566419,0.6033047545415001
3,2,5,30,30,1,0.06596794972849673,0.9331417101864553
3,1,5,31,31,1,0.05109229038956647,0.782752856589389
3,2,5,31,31,1,0.47769809210924413,0.9889776955842678
3,1,5,32,32,1,0.02194725896421484,0.6707873865913174
3,2,5,32,32,1,0.5475257194414846,0.9617269857851481
3,1,5,33,33,0,0.013418304596581939,0.608965664595257
3,2,5,33,33,1,0.6746547842070385,0.7785268014077331
3,1,5,34,34,0,0.028660511399982547,0.40823751439582473
3,2,5,34,34,1,0.7644921431716879,0.6651137798198211
3,1,5,35,35,0,0.23115394613080525,0.45092564743128927
3,2,5,35,35,1,0.8805025205144473,0.44028234019332996
3,1,5,36,36,0,0.1310903867850294,0.1766537990615225
3,2,5,36,36,1,0.8659244546495671,0.27710276391246336
3,1,5,37,37,0,0.014303080627821298,0.18617855797637906
3,2,5,37,37,1,0.6320516288025569,0.30978879442634155
3,1,5,38,38,1,0.053479142254124215,0.0158081028639014
3,2,5,38,38,1,0.6271370101501588,0.15754025449390854
3,1,5,39,39,0,0.2153179595722791,0.021482412925805147
3,2,5,39,39,1,0.8458124684121733,0.08801253935583013
3,1,5,40,40,1,0.8817788895321328,0.9818002049935077
3,2,5,40,40,1,0.7334414823901055,0.011996934420507964
4,1,1,1,1,0,0.019389995932851817,0.042544828060511734
4,2,1,1,1,0,0.4287896736497285,0.5608765628770152
4,1,1,2,2,0,0.13780559226391695,0.020442553594719484
4,2,1,2,2,1,0.5619817293152112,0.5262492239685018
4,1,1,3,3,1,0.1361701687541612,0.18915961343540608
4,2,1,3,3,1,0.42672252174695663,0.4627377365915179
4,1,1,4,4,0,0.027402790508496887,0.2218041059498264
4,2,1,4,4,1,0.3233339264338485,0.5760609380455575
4,1,1,5,5,1,0.044706742387653195,0.3259753556534082
4,2,1,5,5,1,0.6454835579160271,0.6958079728282466
4,1,1,6,6,1,0.2255402058237417,0.28780660265477065
4,2,1,6,6,1,0.7512295613072006,0.4575420461071594
4,1,1,7,7,1,0.3406348516240923,0.09531098764142916
4,2,1,7,7,1,0.6812999936087392,0.4187952682068594
4,1,1,8,8,1,0.45656532404077294,0.07253835077190672
4,2,1,8,8,1,0.8592460445413392,0.7992496734945397
4,1,1,9,9,1,0.5433889202668656,0.09933060129123902
4,2,1,9,9,1,0.9517409228793016,0.03705259874318702
4,1,1,10,10,1,0.6516845999516588,0.02130504623347237
4,2,1,10,10,1,0.8693100750541457,0.028194860377841288
4,1,1,11,11,0,0.8748722969113303,0.023602819825049713
4,2,1,11,11,1,0.6256462949249099,0.187002416719012
4,1,1,12,12,1,0.5515940855406344,0.15193445574653874
4,2,1,12,12,1,0.5557815699735339,0.17932621685339523
4,1,1,13,13,1,0.422815798993369,0.20688777270775907
4,2,1,13,13,1,0.33540013378788525,0.15331089751974744
4,1,1,14,14,0,0.36811503460541434,0.33023876401578817
4,2,1,14,14,1,0.3220360436923455,0.048881295493745376
4,1,1,15,15,0,0.9844577142390563,0.4378434996191423
4,2,1,15,15,1,0.22909719837246242,0.06706479688810714
4,1,1,16,16,1,0.8434777014893333,0.32773824545596586
4,2,1,16,16,1,0.12502419629497677,0.3174423068008273
4,1,1,17,17,0,0.9480405553598008,0.5456603028283802
4,2,1,17,17,1,0.05045236880524382,0.4499219858329701
4,1,1,18,18,0,0.7305497702140902,0.7138915520390287
4,2,1,18,18,1,0.12901799947471063,0.604975451982655
4,1,1,19,19,1,0.8696557068191466,0.8057088457546054
4,2,1,19,19,1,0.06173872735460159,0.926277775031212
4,1,1,20,20,0,0.7751149023119838,0.99
4,2,1,20,20,1,0.3721417042839262,0.9192620065820769
4,1,1,21,21,1,0.6466241658027245,0.9775142981178594
4,2,1,21,21,1,0.4286501897975092,0.9869358715340147
4,1,1,22,22,1,0.6398082464236278,0.8457945065530064
4,2,1,22,22,0,0.5757206221609296,0.9853164584452803
4,1,1,23,23,1,0.533904502849128,0.8340126709399848
4,2,1,23,23,0,0.7378024808669651,0.9127978712142786
4,1,1,24,24,0,0.5720387949265353,0.6979632411866435
4,2,1,24,24,0,0.7567722186115553,0.6937085918870404
4,1,1,25,25,0,0.5298636294612933,0.5227248558061246
4,2,1,25,25,0,0.8743667295463314,0.5845198927780135
4,1,1,26,26,0,0.4725880409058705,0.5525228780410613
4,2,1,26,26,0,0.6793460887041017,0.5695836666940912
4,1,1,27,27,1,0.4226453084040529,0.9868128970767643
4,2,1,27,27,0,0.8594856998880901,0.3112642826874816
4,1,1,28,28,1,0.31670314189634713,0.9469456045047921
4,2,1,28,28,0,0.573397370114682,0.42309737245471307
4,1,1,29,29,0,0.3557586319313116,0.8504008924733456
4,2,1,29,29,0,0.63004401239799,0.31770357662897625
4,1,1,30,30,0,0.2644293868643187,0.7852595515107783
4,2,1,30,30,0,0.4693446420772963,0.3484359546466821
4,1,1,31,31,0,0.044865021427800175,0.9661062131162436
4,2,1,31,31,0,0.3260143983717079,0.7915939624715748
4,1,1,32,32,1,0.13047160179119024,0.8253360006553216
4,2,1,32,32,0,0.24534063533452785,0.7960653602776802
4,1,1,33,33,0,0.13542504288555654,0.7056100318715872
4,2,1,33,33,0,0.12904278402011915,0.903066977542552
4,1,1,34,34,1,0.36171770327752273,0.6545655871103231
4,2,1,34,34,0,0.23695246743552886,0.6647953256093088
4,1,1,35,35,1,0.23453837811874717,0.5644541212424605
4,2,1,35,35,0,0.04445549566169916,0.5837970194646908
4,1,1,36,36,0,0.3413752814702083,0.5509347510390349
4,2,1,36,36,0,0.14480154919043994,0.43954032400879367
4,1,1,37,37,1,0.31955184871477915,0.4676056578014854
4,2,1,37,37,0,0.2610435882194129,0.5322060161304408
